"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","267","login with missing password @negative","e2e","Thu Apr 09 09:52:49 UTC 2026","failed","Thu Apr 09 09:52:49 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Password Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","19","login with very long password @negative","api","Thu Apr 09 09:52:47 UTC 2026","failed","Thu Apr 09 09:52:47 UTC 2026","[API - LOGIN] :: Identity Service @regression > Security Tests","tests/api/login/login.api.test.js","",""
"","24","login with correct email but wrong password @negative","api","Thu Apr 09 09:52:42 UTC 2026","failed","Thu Apr 09 09:52:42 UTC 2026","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","253","login successful @success","e2e","Thu Apr 09 09:52:33 UTC 2026","failed","Thu Apr 09 09:52:33 UTC 2026","[E2E - LOGIN] :: Employee Management @regression","tests/e2e/login/login.e2e.test.js","",""
"","234","login with random invalid credentials @negative","e2e","Thu Apr 09 09:52:33 UTC 2026","failed","Thu Apr 09 09:52:33 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","223","login with an unicode @negative","e2e","Thu Apr 09 09:52:45 UTC 2026","failed","Thu Apr 09 09:52:45 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Input Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","180","login with SQL injection in password @negative","e2e","Thu Apr 09 09:52:53 UTC 2026","failed","Thu Apr 09 09:52:53 UTC 2026","[E2E - LOGIN] :: Employee Management @regression","tests/e2e/login/login.e2e.test.js","",""
"","22","login with unregistered email @negative","api","Thu Apr 09 09:52:39 UTC 2026","failed","Thu Apr 09 09:52:39 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","21","login with too long email @negative","api","Thu Apr 09 09:52:39 UTC 2026","failed","Thu Apr 09 09:52:39 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","227","login with a special chars @negative","e2e","Thu Apr 09 09:52:41 UTC 2026","failed","Thu Apr 09 09:52:41 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","21","login with unicode characters in email @negative","api","Thu Apr 09 09:52:36 UTC 2026","failed","Thu Apr 09 09:52:36 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","21","login with SQL injection in password @negative","api","Thu Apr 09 09:52:47 UTC 2026","failed","Thu Apr 09 09:52:47 UTC 2026","[API - LOGIN] :: Identity Service @regression > Security Tests","tests/api/login/login.api.test.js","",""
"","24","login with special characters in email @negative","api","Thu Apr 09 09:52:33 UTC 2026","failed","Thu Apr 09 09:52:34 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
