"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","22","get global auth token successfully @success","api","Thu Feb 05 09:13:05 UTC 2026","failed","Thu Feb 05 09:13:05 UTC 2026","[API - LOGIN] :: Identity Service @regression > Authentication","tests/api/login/login.api.test.js","",""
"","234","login with a wrong password @negative","e2e","Thu Feb 05 09:12:56 UTC 2026","failed","Thu Feb 05 09:12:56 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","21","login with null values @negative","api","Thu Feb 05 09:13:16 UTC 2026","failed","Thu Feb 05 09:13:16 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","26","login with blank data @negative","api","Thu Feb 05 09:13:07 UTC 2026","failed","Thu Feb 05 09:13:08 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","228","login with random invalid credentials @negative","e2e","Thu Feb 05 09:12:52 UTC 2026","failed","Thu Feb 05 09:12:52 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","21","login with empty object @negative","api","Thu Feb 05 09:13:13 UTC 2026","failed","Thu Feb 05 09:13:13 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","24","login with unicode characters in email @negative","api","Thu Feb 05 09:13:18 UTC 2026","failed","Thu Feb 05 09:13:18 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","22","login with too short email @negative","api","Thu Feb 05 09:13:18 UTC 2026","failed","Thu Feb 05 09:13:18 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","23","login with correct email but wrong password @negative","api","Thu Feb 05 09:13:24 UTC 2026","failed","Thu Feb 05 09:13:24 UTC 2026","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","25","login with invalid credentials @negative","api","Thu Feb 05 09:13:24 UTC 2026","failed","Thu Feb 05 09:13:24 UTC 2026","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","203","login with an invalid email @negative","e2e","Thu Feb 05 09:13:02 UTC 2026","failed","Thu Feb 05 09:13:03 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Input Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","207","login with a password injection @negative","e2e","Thu Feb 05 09:12:56 UTC 2026","failed","Thu Feb 05 09:12:56 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","224","login successful @success","e2e","Thu Feb 05 09:12:52 UTC 2026","failed","Thu Feb 05 09:12:52 UTC 2026","[E2E - LOGIN] :: Employee Management @regression","tests/e2e/login/login.e2e.test.js","",""
"","18","login with special characters in email @negative","api","Thu Feb 05 09:13:16 UTC 2026","failed","Thu Feb 05 09:13:16 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","21","login with invalid email format @negative","api","Thu Feb 05 09:13:08 UTC 2026","failed","Thu Feb 05 09:13:08 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","24","login with too long email @negative","api","Thu Feb 05 09:13:21 UTC 2026","failed","Thu Feb 05 09:13:21 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","26","login with very long password @negative","api","Thu Feb 05 09:13:29 UTC 2026","failed","Thu Feb 05 09:13:29 UTC 2026","[API - LOGIN] :: Identity Service @regression > Security Tests","tests/api/login/login.api.test.js","",""
