"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","23","login without password field @negative","api","Fri May 15 11:00:26 UTC 2026","failed","Fri May 15 11:00:26 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","26","login with null values @negative","api","Fri May 15 11:00:29 UTC 2026","failed","Fri May 15 11:00:29 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","26","login with too short email @negative","api","Fri May 15 11:00:32 UTC 2026","failed","Fri May 15 11:00:32 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","279","login with a long password @negative","e2e","Fri May 15 11:00:52 UTC 2026","failed","Fri May 15 11:00:53 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","22","login successfully @success","api","Fri May 15 11:00:19 UTC 2026","failed","Fri May 15 11:00:19 UTC 2026","[API - LOGIN] :: Identity Service @regression > Authentication","tests/api/login/login.api.test.js","",""
"","22","login with custom invalid data @negative","api","Fri May 15 11:00:40 UTC 2026","failed","Fri May 15 11:00:40 UTC 2026","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","23","login with special characters in email @negative","api","Fri May 15 11:00:29 UTC 2026","failed","Fri May 15 11:00:29 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","21","login with too long email @negative","api","Fri May 15 11:00:34 UTC 2026","failed","Fri May 15 11:00:34 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","20","login with invalid email format @negative","api","Fri May 15 11:00:21 UTC 2026","failed","Fri May 15 11:00:21 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","23","login with very long password @negative","api","Fri May 15 11:00:42 UTC 2026","failed","Fri May 15 11:00:42 UTC 2026","[API - LOGIN] :: Identity Service @regression > Security Tests","tests/api/login/login.api.test.js","",""
"","223","login successful @success","e2e","Fri May 15 11:00:44 UTC 2026","failed","Fri May 15 11:00:44 UTC 2026","[E2E - LOGIN] :: Employee Management @regression","tests/e2e/login/login.e2e.test.js","",""
"","22","login without email field @negative","api","Fri May 15 11:00:24 UTC 2026","failed","Fri May 15 11:00:24 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","235","login with an invalid email @negative","e2e","Fri May 15 11:00:56 UTC 2026","failed","Fri May 15 11:00:56 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Input Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","277","login with a special chars @negative","e2e","Fri May 15 11:00:52 UTC 2026","failed","Fri May 15 11:00:53 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","227","login with random invalid credentials @negative","e2e","Fri May 15 11:00:44 UTC 2026","failed","Fri May 15 11:00:44 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","23","login with SQL injection in password @negative","api","Fri May 15 11:00:42 UTC 2026","failed","Fri May 15 11:00:42 UTC 2026","[API - LOGIN] :: Identity Service @regression > Security Tests","tests/api/login/login.api.test.js","",""
"","174","login with SQL injection in password @negative","e2e","Fri May 15 11:01:03 UTC 2026","failed","Fri May 15 11:01:03 UTC 2026","[E2E - LOGIN] :: Employee Management @regression","tests/e2e/login/login.e2e.test.js","",""
"","22","login with unregistered email @negative","api","Fri May 15 11:00:34 UTC 2026","failed","Fri May 15 11:00:34 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","242","login with an user with sql injection @negative","e2e","Fri May 15 11:01:00 UTC 2026","failed","Fri May 15 11:01:00 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Input Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","21","login with blank data @negative","api","Fri May 15 11:00:21 UTC 2026","failed","Fri May 15 11:00:21 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","23","login with unicode characters in email @negative","api","Fri May 15 11:00:32 UTC 2026","failed","Fri May 15 11:00:32 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","269","login with a password injection @negative","e2e","Fri May 15 11:00:48 UTC 2026","failed","Fri May 15 11:00:48 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","19","login with correct email but wrong password @negative","api","Fri May 15 11:00:37 UTC 2026","failed","Fri May 15 11:00:37 UTC 2026","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","21","login with empty data @negative","api","Fri May 15 11:00:24 UTC 2026","failed","Fri May 15 11:00:24 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","24","login with invalid credentials @negative","api","Fri May 15 11:00:37 UTC 2026","failed","Fri May 15 11:00:37 UTC 2026","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","220","login with missing password @negative","e2e","Fri May 15 11:01:00 UTC 2026","failed","Fri May 15 11:01:00 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Password Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","21","login with SQL injection in email @negative","api","Fri May 15 11:00:40 UTC 2026","failed","Fri May 15 11:00:40 UTC 2026","[API - LOGIN] :: Identity Service @regression > Security Tests","tests/api/login/login.api.test.js","",""
"","19","get global auth token successfully @success","api","Fri May 15 11:00:19 UTC 2026","failed","Fri May 15 11:00:19 UTC 2026","[API - LOGIN] :: Identity Service @regression > Authentication","tests/api/login/login.api.test.js","",""
"","239","login with an unicode @negative","e2e","Fri May 15 11:00:56 UTC 2026","failed","Fri May 15 11:00:56 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Input Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","23","login with empty object @negative","api","Fri May 15 11:00:26 UTC 2026","failed","Fri May 15 11:00:26 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","309","login with a wrong password @negative","e2e","Fri May 15 11:00:48 UTC 2026","failed","Fri May 15 11:00:48 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
