"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","21","login with unicode characters in email @negative","api","Thu Apr 16 09:58:38 UTC 2026","failed","Thu Apr 16 09:58:38 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","22","login with invalid credentials @negative","api","Thu Apr 16 09:58:43 UTC 2026","failed","Thu Apr 16 09:58:43 UTC 2026","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","24","login with correct email but wrong password @negative","api","Thu Apr 16 09:58:43 UTC 2026","failed","Thu Apr 16 09:58:44 UTC 2026","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","21","login with special characters in email @negative","api","Thu Apr 16 09:58:35 UTC 2026","failed","Thu Apr 16 09:58:35 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","20","login with empty data @negative","api","Thu Apr 16 09:58:30 UTC 2026","failed","Thu Apr 16 09:58:30 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","28","login successfully @success","api","Thu Apr 16 09:58:24 UTC 2026","failed","Thu Apr 16 09:58:24 UTC 2026","[API - LOGIN] :: Identity Service @regression > Authentication","tests/api/login/login.api.test.js","",""
"","23","login with too short email @negative","api","Thu Apr 16 09:58:38 UTC 2026","failed","Thu Apr 16 09:58:38 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","25","login with empty object @negative","api","Thu Apr 16 09:58:33 UTC 2026","failed","Thu Apr 16 09:58:33 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","19","login with unregistered email @negative","api","Thu Apr 16 09:58:41 UTC 2026","failed","Thu Apr 16 09:58:41 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","227","login with a wrong password @negative","e2e","Thu Apr 16 10:03:24 UTC 2026","failed","Thu Apr 16 10:03:24 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
