"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","23","login with custom invalid data @negative","api","Tue Feb 24 09:31:20 UTC 2026","failed","Tue Feb 24 09:31:20 UTC 2026","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","25","get global auth token successfully @success","api","Tue Feb 24 09:30:58 UTC 2026","failed","Tue Feb 24 09:30:58 UTC 2026","[API - LOGIN] :: Identity Service @regression > Authentication","tests/api/login/login.api.test.js","",""
"","228","login successful @success","e2e","Tue Feb 24 09:31:09 UTC 2026","failed","Tue Feb 24 09:31:09 UTC 2026","[E2E - LOGIN] :: Employee Management @regression","tests/e2e/login/login.e2e.test.js","",""
"","171","login with SQL injection in password @negative","e2e","Tue Feb 24 09:31:28 UTC 2026","failed","Tue Feb 24 09:31:28 UTC 2026","[E2E - LOGIN] :: Employee Management @regression","tests/e2e/login/login.e2e.test.js","",""
"","226","login with a password injection @negative","e2e","Tue Feb 24 09:31:13 UTC 2026","failed","Tue Feb 24 09:31:13 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","249","login with a special chars @negative","e2e","Tue Feb 24 09:31:16 UTC 2026","failed","Tue Feb 24 09:31:17 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","25","login without email field @negative","api","Tue Feb 24 09:31:04 UTC 2026","failed","Tue Feb 24 09:31:04 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","23","login with too long email @negative","api","Tue Feb 24 09:31:15 UTC 2026","failed","Tue Feb 24 09:31:15 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","22","login with unicode characters in email @negative","api","Tue Feb 24 09:31:12 UTC 2026","failed","Tue Feb 24 09:31:12 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","22","login with correct email but wrong password @negative","api","Tue Feb 24 09:31:18 UTC 2026","failed","Tue Feb 24 09:31:18 UTC 2026","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
