"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","203","login with missing password @negative","e2e","Tue Jan 20 09:01:07 UTC 2026","failed","Tue Jan 20 09:01:07 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Password Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","21","login with unicode characters in email @negative","api","Tue Jan 20 09:01:06 UTC 2026","failed","Tue Jan 20 09:01:06 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","228","login with an user with sql injection @negative","e2e","Tue Jan 20 09:01:07 UTC 2026","failed","Tue Jan 20 09:01:07 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Input Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","18","login without email field @negative","api","Tue Jan 20 09:00:58 UTC 2026","failed","Tue Jan 20 09:00:58 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","29","login without password field @negative","api","Tue Jan 20 09:01:01 UTC 2026","failed","Tue Jan 20 09:01:01 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","21","login successfully @success","api","Tue Jan 20 09:00:53 UTC 2026","failed","Tue Jan 20 09:00:53 UTC 2026","[API - LOGIN] :: Identity Service @regression > Authentication","tests/api/login/login.api.test.js","",""
"","219","login with a special chars @negative","e2e","Tue Jan 20 09:01:00 UTC 2026","failed","Tue Jan 20 09:01:00 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","228","login successful @success","e2e","Tue Jan 20 09:00:53 UTC 2026","failed","Tue Jan 20 09:00:53 UTC 2026","[E2E - LOGIN] :: Employee Management @regression","tests/e2e/login/login.e2e.test.js","",""
"","22","login with correct email but wrong password @negative","api","Tue Jan 20 09:01:12 UTC 2026","failed","Tue Jan 20 09:01:12 UTC 2026","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","25","login with invalid email format @negative","api","Tue Jan 20 09:00:56 UTC 2026","failed","Tue Jan 20 09:00:56 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","22","login with SQL injection in email @negative","api","Tue Jan 20 09:01:15 UTC 2026","failed","Tue Jan 20 09:01:15 UTC 2026","[API - LOGIN] :: Identity Service @regression > Security Tests","tests/api/login/login.api.test.js","",""
"","21","login with special characters in email @negative","api","Tue Jan 20 09:01:04 UTC 2026","failed","Tue Jan 20 09:01:04 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","21","login with empty object @negative","api","Tue Jan 20 09:01:01 UTC 2026","failed","Tue Jan 20 09:01:01 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","21","login with unregistered email @negative","api","Tue Jan 20 09:01:09 UTC 2026","failed","Tue Jan 20 09:01:09 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","22","login with custom invalid data @negative","api","Tue Jan 20 09:01:15 UTC 2026","failed","Tue Jan 20 09:01:15 UTC 2026","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","20","login with null values @negative","api","Tue Jan 20 09:01:04 UTC 2026","failed","Tue Jan 20 09:01:04 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","23","get global auth token successfully @success","api","Tue Jan 20 09:00:53 UTC 2026","failed","Tue Jan 20 09:00:53 UTC 2026","[API - LOGIN] :: Identity Service @regression > Authentication","tests/api/login/login.api.test.js","",""
"","30","login with invalid credentials @negative","api","Tue Jan 20 09:01:12 UTC 2026","failed","Tue Jan 20 09:01:12 UTC 2026","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","242","login with an invalid email @negative","e2e","Tue Jan 20 09:01:03 UTC 2026","failed","Tue Jan 20 09:01:04 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Input Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","18","login with SQL injection in password @negative","api","Tue Jan 20 09:01:18 UTC 2026","failed","Tue Jan 20 09:01:18 UTC 2026","[API - LOGIN] :: Identity Service @regression > Security Tests","tests/api/login/login.api.test.js","",""
"","228","login with a wrong password @negative","e2e","Tue Jan 20 09:00:56 UTC 2026","failed","Tue Jan 20 09:00:56 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","235","login with a password injection @negative","e2e","Tue Jan 20 09:00:56 UTC 2026","failed","Tue Jan 20 09:00:56 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","236","login with random invalid credentials @negative","e2e","Tue Jan 20 09:00:53 UTC 2026","failed","Tue Jan 20 09:00:53 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","23","login with empty data @negative","api","Tue Jan 20 09:00:58 UTC 2026","failed","Tue Jan 20 09:00:58 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","203","login with an unicode @negative","e2e","Tue Jan 20 09:01:04 UTC 2026","failed","Tue Jan 20 09:01:04 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Input Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","18","login with very long password @negative","api","Tue Jan 20 09:01:18 UTC 2026","failed","Tue Jan 20 09:01:18 UTC 2026","[API - LOGIN] :: Identity Service @regression > Security Tests","tests/api/login/login.api.test.js","",""
"","231","login with a long password @negative","e2e","Tue Jan 20 09:01:00 UTC 2026","failed","Tue Jan 20 09:01:00 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","25","login with blank data @negative","api","Tue Jan 20 09:00:56 UTC 2026","failed","Tue Jan 20 09:00:56 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","166","login with SQL injection in password @negative","e2e","Tue Jan 20 09:01:10 UTC 2026","failed","Tue Jan 20 09:01:10 UTC 2026","[E2E - LOGIN] :: Employee Management @regression","tests/e2e/login/login.e2e.test.js","",""
"","22","login with too short email @negative","api","Tue Jan 20 09:01:06 UTC 2026","failed","Tue Jan 20 09:01:06 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
