"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","21","login with correct email but wrong password @negative","api","Tue Apr 14 09:57:45 UTC 2026","failed","Tue Apr 14 09:57:45 UTC 2026","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","26","login successfully @success","api","Tue Apr 14 09:57:26 UTC 2026","failed","Tue Apr 14 09:57:26 UTC 2026","[API - LOGIN] :: Identity Service @regression > Authentication","tests/api/login/login.api.test.js","",""
"","239","login successful @success","e2e","Tue Apr 14 09:57:23 UTC 2026","failed","Tue Apr 14 09:57:23 UTC 2026","[E2E - LOGIN] :: Employee Management @regression","tests/e2e/login/login.e2e.test.js","",""
"","237","login with a special chars @negative","e2e","Tue Apr 14 09:57:31 UTC 2026","failed","Tue Apr 14 09:57:31 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","22","login with unregistered email @negative","api","Tue Apr 14 09:57:42 UTC 2026","failed","Tue Apr 14 09:57:42 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","27","login with invalid credentials @negative","api","Tue Apr 14 09:57:45 UTC 2026","failed","Tue Apr 14 09:57:45 UTC 2026","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","187","login with SQL injection in password @negative","e2e","Tue Apr 14 09:57:42 UTC 2026","failed","Tue Apr 14 09:57:42 UTC 2026","[E2E - LOGIN] :: Employee Management @regression","tests/e2e/login/login.e2e.test.js","",""
"","25","login with too short email @negative","api","Tue Apr 14 09:57:39 UTC 2026","failed","Tue Apr 14 09:57:39 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","27","login with empty object @negative","api","Tue Apr 14 09:57:34 UTC 2026","failed","Tue Apr 14 09:57:34 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","18","login with unicode characters in email @negative","api","Tue Apr 14 09:57:39 UTC 2026","failed","Tue Apr 14 09:57:39 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","25","login without email field @negative","api","Tue Apr 14 09:57:31 UTC 2026","failed","Tue Apr 14 09:57:31 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","29","login with blank data @negative","api","Tue Apr 14 09:57:29 UTC 2026","failed","Tue Apr 14 09:57:29 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","21","login with SQL injection in password @negative","api","Tue Apr 14 09:57:50 UTC 2026","failed","Tue Apr 14 09:57:50 UTC 2026","[API - LOGIN] :: Identity Service @regression > Security Tests","tests/api/login/login.api.test.js","",""
"","22","login without password field @negative","api","Tue Apr 14 09:57:34 UTC 2026","failed","Tue Apr 14 09:57:34 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","21","login with null values @negative","api","Tue Apr 14 09:57:37 UTC 2026","failed","Tue Apr 14 09:57:37 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
