"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","22","login with special characters in email @negative","api","Fri Dec 19 08:54:59 UTC 2025","failed","Fri Dec 19 08:54:59 UTC 2025","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","22","login with invalid email format @negative","api","Fri Dec 19 08:54:50 UTC 2025","failed","Fri Dec 19 08:54:50 UTC 2025","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","25","login with null values @negative","api","Fri Dec 19 08:54:59 UTC 2025","failed","Fri Dec 19 08:54:59 UTC 2025","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","26","login with empty data @negative","api","Fri Dec 19 08:54:53 UTC 2025","failed","Fri Dec 19 08:54:53 UTC 2025","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","22","login successfully @success","api","Fri Dec 19 08:54:48 UTC 2025","failed","Fri Dec 19 08:54:48 UTC 2025","[API - LOGIN] :: Identity Service @regression > Authentication","tests/api/login/login.api.test.js","",""
"","22","login with custom invalid data @negative","api","Fri Dec 19 08:55:10 UTC 2025","failed","Fri Dec 19 08:55:10 UTC 2025","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","22","login with empty object @negative","api","Fri Dec 19 08:54:56 UTC 2025","failed","Fri Dec 19 08:54:56 UTC 2025","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","22","login with SQL injection in email @negative","api","Fri Dec 19 08:55:10 UTC 2025","failed","Fri Dec 19 08:55:10 UTC 2025","[API - LOGIN] :: Identity Service @regression > Security Tests","tests/api/login/login.api.test.js","",""
"","224","login with a wrong password @negative","e2e","Fri Dec 19 08:54:57 UTC 2025","failed","Fri Dec 19 08:54:57 UTC 2025","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","261","login successful @success","e2e","Fri Dec 19 08:54:54 UTC 2025","failed","Fri Dec 19 08:54:54 UTC 2025","[E2E - LOGIN] :: Employee Management @regression","tests/e2e/login/login.e2e.test.js","",""
