"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","26","login with blank data @negative","api","Tue Feb 03 09:07:28 UTC 2026","failed","Tue Feb 03 09:07:28 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","21","login with unicode characters in email @negative","api","Tue Feb 03 09:07:39 UTC 2026","failed","Tue Feb 03 09:07:39 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","20","login with custom invalid data @negative","api","Tue Feb 03 09:07:48 UTC 2026","failed","Tue Feb 03 09:07:48 UTC 2026","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","207","login with an invalid email @negative","e2e","Tue Feb 03 09:07:45 UTC 2026","failed","Tue Feb 03 09:07:45 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Input Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","206","login with a special chars @negative","e2e","Tue Feb 03 09:07:42 UTC 2026","failed","Tue Feb 03 09:07:42 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","18","login with too short email @negative","api","Tue Feb 03 09:07:40 UTC 2026","failed","Tue Feb 03 09:07:40 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","22","login with SQL injection in email @negative","api","Tue Feb 03 09:07:48 UTC 2026","failed","Tue Feb 03 09:07:48 UTC 2026","[API - LOGIN] :: Identity Service @regression > Security Tests","tests/api/login/login.api.test.js","",""
"","20","login with SQL injection in password @negative","api","Tue Feb 03 09:07:50 UTC 2026","failed","Tue Feb 03 09:07:50 UTC 2026","[API - LOGIN] :: Identity Service @regression > Security Tests","tests/api/login/login.api.test.js","",""
"","199","login with a long password @negative","e2e","Tue Feb 03 09:07:41 UTC 2026","failed","Tue Feb 03 09:07:41 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","174","login with SQL injection in password @negative","e2e","Tue Feb 03 09:07:52 UTC 2026","failed","Tue Feb 03 09:07:52 UTC 2026","[E2E - LOGIN] :: Employee Management @regression","tests/e2e/login/login.e2e.test.js","",""
"","291","login with a wrong password @negative","e2e","Tue Feb 03 09:07:37 UTC 2026","failed","Tue Feb 03 09:07:37 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","21","login with null values @negative","api","Tue Feb 03 09:07:37 UTC 2026","failed","Tue Feb 03 09:07:37 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","207","login with missing password @negative","e2e","Tue Feb 03 09:07:49 UTC 2026","failed","Tue Feb 03 09:07:49 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Password Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","21","login with unregistered email @negative","api","Tue Feb 03 09:07:42 UTC 2026","failed","Tue Feb 03 09:07:42 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","255","login with a password injection @negative","e2e","Tue Feb 03 09:07:37 UTC 2026","failed","Tue Feb 03 09:07:37 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
