"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","21","login successfully @success","api","Fri Apr 10 09:48:39 UTC 2026","failed","Fri Apr 10 09:48:39 UTC 2026","[API - LOGIN] :: Identity Service @regression > Authentication","tests/api/login/login.api.test.js","",""
"","19","login with empty data @negative","api","Fri Apr 10 09:48:44 UTC 2026","failed","Fri Apr 10 09:48:44 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","21","login without password field @negative","api","Fri Apr 10 09:48:47 UTC 2026","failed","Fri Apr 10 09:48:47 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","227","login with an user with sql injection @negative","e2e","Fri Apr 10 09:49:00 UTC 2026","failed","Fri Apr 10 09:49:00 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Input Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","20","login without email field @negative","api","Fri Apr 10 09:48:44 UTC 2026","failed","Fri Apr 10 09:48:44 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","20","get global auth token successfully @success","api","Fri Apr 10 09:48:39 UTC 2026","failed","Fri Apr 10 09:48:39 UTC 2026","[API - LOGIN] :: Identity Service @regression > Authentication","tests/api/login/login.api.test.js","",""
"","230","login with a long password @negative","e2e","Fri Apr 10 09:48:52 UTC 2026","failed","Fri Apr 10 09:48:53 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","176","login with SQL injection in password @negative","e2e","Fri Apr 10 09:49:03 UTC 2026","failed","Fri Apr 10 09:49:03 UTC 2026","[E2E - LOGIN] :: Employee Management @regression","tests/e2e/login/login.e2e.test.js","",""
"","19","login with SQL injection in password @negative","api","Fri Apr 10 09:49:01 UTC 2026","failed","Fri Apr 10 09:49:01 UTC 2026","[API - LOGIN] :: Identity Service @regression > Security Tests","tests/api/login/login.api.test.js","",""
"","19","login with blank data @negative","api","Fri Apr 10 09:48:42 UTC 2026","failed","Fri Apr 10 09:48:42 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","21","login with too long email @negative","api","Fri Apr 10 09:48:54 UTC 2026","failed","Fri Apr 10 09:48:54 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","229","login successful @success","e2e","Fri Apr 10 09:48:45 UTC 2026","failed","Fri Apr 10 09:48:45 UTC 2026","[E2E - LOGIN] :: Employee Management @regression","tests/e2e/login/login.e2e.test.js","",""
