"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","21","login with unregistered email @negative","api","Thu Apr 02 09:38:10 UTC 2026","failed","Thu Apr 02 09:38:10 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","259","login with an user with sql injection @negative","e2e","Thu Apr 02 09:38:03 UTC 2026","failed","Thu Apr 02 09:38:03 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Input Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","24","login without password field @negative","api","Thu Apr 02 09:38:02 UTC 2026","failed","Thu Apr 02 09:38:02 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","21","login with correct email but wrong password @negative","api","Thu Apr 02 09:38:13 UTC 2026","failed","Thu Apr 02 09:38:13 UTC 2026","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","24","login without email field @negative","api","Thu Apr 02 09:37:59 UTC 2026","failed","Thu Apr 02 09:37:59 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","22","login with invalid credentials @negative","api","Thu Apr 02 09:38:13 UTC 2026","failed","Thu Apr 02 09:38:13 UTC 2026","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","219","login with missing password @negative","e2e","Thu Apr 02 09:38:03 UTC 2026","failed","Thu Apr 02 09:38:03 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Password Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","24","login with null values @negative","api","Thu Apr 02 09:38:05 UTC 2026","failed","Thu Apr 02 09:38:05 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","19","login with very long password @negative","api","Thu Apr 02 09:38:18 UTC 2026","failed","Thu Apr 02 09:38:18 UTC 2026","[API - LOGIN] :: Identity Service @regression > Security Tests","tests/api/login/login.api.test.js","",""
"","218","login with a wrong password @negative","e2e","Thu Apr 02 09:37:51 UTC 2026","failed","Thu Apr 02 09:37:52 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","20","get global auth token successfully @success","api","Thu Apr 02 09:37:53 UTC 2026","failed","Thu Apr 02 09:37:53 UTC 2026","[API - LOGIN] :: Identity Service @regression > Authentication","tests/api/login/login.api.test.js","",""
"","240","login successful @success","e2e","Thu Apr 02 09:37:48 UTC 2026","failed","Thu Apr 02 09:37:48 UTC 2026","[E2E - LOGIN] :: Employee Management @regression","tests/e2e/login/login.e2e.test.js","",""
"","179","login with SQL injection in password @negative","e2e","Thu Apr 02 09:38:06 UTC 2026","failed","Thu Apr 02 09:38:06 UTC 2026","[E2E - LOGIN] :: Employee Management @regression","tests/e2e/login/login.e2e.test.js","",""
"","236","login with a special chars @negative","e2e","Thu Apr 02 09:37:55 UTC 2026","failed","Thu Apr 02 09:37:55 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","230","login with random invalid credentials @negative","e2e","Thu Apr 02 09:37:48 UTC 2026","failed","Thu Apr 02 09:37:48 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","28","login with empty data @negative","api","Thu Apr 02 09:37:59 UTC 2026","failed","Thu Apr 02 09:37:59 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","230","login with an unicode @negative","e2e","Thu Apr 02 09:37:59 UTC 2026","failed","Thu Apr 02 09:37:59 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Input Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
