"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","27","login with invalid credentials @negative","api","Fri Feb 20 09:10:11 UTC 2026","failed","Fri Feb 20 09:10:11 UTC 2026","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","20","login with null values @negative","api","Fri Feb 20 09:10:03 UTC 2026","failed","Fri Feb 20 09:10:03 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","20","login with blank data @negative","api","Fri Feb 20 09:09:55 UTC 2026","failed","Fri Feb 20 09:09:55 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","219","login with random invalid credentials @negative","e2e","Fri Feb 20 09:09:34 UTC 2026","failed","Fri Feb 20 09:09:35 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","225","login with a long password @negative","e2e","Fri Feb 20 09:09:42 UTC 2026","failed","Fri Feb 20 09:09:42 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","21","login with empty object @negative","api","Fri Feb 20 09:10:00 UTC 2026","failed","Fri Feb 20 09:10:00 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","244","login with an invalid email @negative","e2e","Fri Feb 20 09:09:46 UTC 2026","failed","Fri Feb 20 09:09:46 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Input Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","20","login with invalid email format @negative","api","Fri Feb 20 09:09:55 UTC 2026","failed","Fri Feb 20 09:09:55 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","24","login with unregistered email @negative","api","Fri Feb 20 09:10:08 UTC 2026","failed","Fri Feb 20 09:10:08 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","26","login with too long email @negative","api","Fri Feb 20 09:10:08 UTC 2026","failed","Fri Feb 20 09:10:08 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
