"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","22","login with special characters in email @negative","api","Tue Mar 10 09:10:38 UTC 2026","failed","Tue Mar 10 09:10:38 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","21","login with very long password @negative","api","Tue Mar 10 09:10:50 UTC 2026","failed","Tue Mar 10 09:10:51 UTC 2026","[API - LOGIN] :: Identity Service @regression > Security Tests","tests/api/login/login.api.test.js","",""
"","226","login with missing password @negative","e2e","Tue Mar 10 09:10:29 UTC 2026","failed","Tue Mar 10 09:10:29 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Password Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","222","login with a special chars @negative","e2e","Tue Mar 10 09:10:22 UTC 2026","failed","Tue Mar 10 09:10:22 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","246","login with random invalid credentials @negative","e2e","Tue Mar 10 09:10:14 UTC 2026","failed","Tue Mar 10 09:10:14 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","238","login with an user with sql injection @negative","e2e","Tue Mar 10 09:10:29 UTC 2026","failed","Tue Mar 10 09:10:29 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Input Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","229","login with a password injection @negative","e2e","Tue Mar 10 09:10:18 UTC 2026","failed","Tue Mar 10 09:10:18 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","20","login with too long email @negative","api","Tue Mar 10 09:10:43 UTC 2026","failed","Tue Mar 10 09:10:43 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","20","login with SQL injection in password @negative","api","Tue Mar 10 09:10:50 UTC 2026","failed","Tue Mar 10 09:10:50 UTC 2026","[API - LOGIN] :: Identity Service @regression > Security Tests","tests/api/login/login.api.test.js","",""
"","24","login with SQL injection in email @negative","api","Tue Mar 10 09:10:48 UTC 2026","failed","Tue Mar 10 09:10:48 UTC 2026","[API - LOGIN] :: Identity Service @regression > Security Tests","tests/api/login/login.api.test.js","",""
