"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","235","login with missing password @negative","e2e","Tue May 05 10:21:08 UTC 2026","failed","Tue May 05 10:21:08 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Password Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","24","get global auth token successfully @success","api","Tue May 05 10:20:46 UTC 2026","failed","Tue May 05 10:20:46 UTC 2026","[API - LOGIN] :: Identity Service @regression > Authentication","tests/api/login/login.api.test.js","",""
"","25","login with invalid credentials @negative","api","Tue May 05 10:21:05 UTC 2026","failed","Tue May 05 10:21:05 UTC 2026","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","239","login with an user with sql injection @negative","e2e","Tue May 05 10:21:08 UTC 2026","failed","Tue May 05 10:21:08 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Input Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","23","login with empty data @negative","api","Tue May 05 10:20:52 UTC 2026","failed","Tue May 05 10:20:52 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","215","login with a wrong password @negative","e2e","Tue May 05 10:20:57 UTC 2026","failed","Tue May 05 10:20:57 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","22","login without password field @negative","api","Tue May 05 10:20:54 UTC 2026","failed","Tue May 05 10:20:54 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","23","login with correct email but wrong password @negative","api","Tue May 05 10:21:05 UTC 2026","failed","Tue May 05 10:21:05 UTC 2026","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","23","login with SQL injection in password @negative","api","Tue May 05 10:21:10 UTC 2026","failed","Tue May 05 10:21:10 UTC 2026","[API - LOGIN] :: Identity Service @regression > Security Tests","tests/api/login/login.api.test.js","",""
"","21","login successfully @success","api","Tue May 05 10:20:46 UTC 2026","failed","Tue May 05 10:20:46 UTC 2026","[API - LOGIN] :: Identity Service @regression > Authentication","tests/api/login/login.api.test.js","",""
"","234","login with a special chars @negative","e2e","Tue May 05 10:21:00 UTC 2026","failed","Tue May 05 10:21:01 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
