"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","19","login with special characters in email @negative","api","Mon Dec 15 08:58:25 UTC 2025","failed","Mon Dec 15 08:58:25 UTC 2025","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","19","login with null values @negative","api","Mon Dec 15 08:58:25 UTC 2025","failed","Mon Dec 15 08:58:25 UTC 2025","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","250","login with a wrong password @negative","e2e","Mon Dec 15 08:58:25 UTC 2025","failed","Mon Dec 15 08:58:25 UTC 2025","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","266","login with an user with sql injection @negative","e2e","Mon Dec 15 08:58:37 UTC 2025","failed","Mon Dec 15 08:58:37 UTC 2025","[E2E - LOGIN] :: Employee Management @regression > Input Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","21","login with unregistered email @negative","api","Mon Dec 15 08:58:30 UTC 2025","failed","Mon Dec 15 08:58:30 UTC 2025","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","24","login successfully @success","api","Mon Dec 15 08:58:13 UTC 2025","failed","Mon Dec 15 08:58:13 UTC 2025","[API - LOGIN] :: Identity Service @regression > Authentication","tests/api/login/login.api.test.js","",""
"","21","login with unicode characters in email @negative","api","Mon Dec 15 08:58:27 UTC 2025","failed","Mon Dec 15 08:58:27 UTC 2025","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","22","login with too long email @negative","api","Mon Dec 15 08:58:30 UTC 2025","failed","Mon Dec 15 08:58:30 UTC 2025","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","20","login with very long password @negative","api","Mon Dec 15 08:58:38 UTC 2025","failed","Mon Dec 15 08:58:38 UTC 2025","[API - LOGIN] :: Identity Service @regression > Security Tests","tests/api/login/login.api.test.js","",""
"","303","login with an unicode @negative","e2e","Mon Dec 15 08:58:33 UTC 2025","failed","Mon Dec 15 08:58:33 UTC 2025","[E2E - LOGIN] :: Employee Management @regression > Input Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","268","login successful @success","e2e","Mon Dec 15 08:58:21 UTC 2025","failed","Mon Dec 15 08:58:21 UTC 2025","[E2E - LOGIN] :: Employee Management @regression","tests/e2e/login/login.e2e.test.js","",""
"","20","login with too short email @negative","api","Mon Dec 15 08:58:28 UTC 2025","failed","Mon Dec 15 08:58:28 UTC 2025","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","21","login with SQL injection in email @negative","api","Mon Dec 15 08:58:36 UTC 2025","failed","Mon Dec 15 08:58:36 UTC 2025","[API - LOGIN] :: Identity Service @regression > Security Tests","tests/api/login/login.api.test.js","",""
"","23","login with blank data @negative","api","Mon Dec 15 08:58:17 UTC 2025","failed","Mon Dec 15 08:58:17 UTC 2025","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","230","login with a password injection @negative","e2e","Mon Dec 15 08:58:25 UTC 2025","failed","Mon Dec 15 08:58:25 UTC 2025","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","24","login with correct email but wrong password @negative","api","Mon Dec 15 08:58:33 UTC 2025","failed","Mon Dec 15 08:58:33 UTC 2025","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","21","login with SQL injection in password @negative","api","Mon Dec 15 08:58:38 UTC 2025","failed","Mon Dec 15 08:58:38 UTC 2025","[API - LOGIN] :: Identity Service @regression > Security Tests","tests/api/login/login.api.test.js","",""
