"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","22","login with blank data @negative","api","Fri May 01 10:08:00 UTC 2026","failed","Fri May 01 10:08:00 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","27","login with null values @negative","api","Fri May 01 10:08:08 UTC 2026","failed","Fri May 01 10:08:08 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","22","login with empty object @negative","api","Fri May 01 10:08:05 UTC 2026","failed","Fri May 01 10:08:05 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","22","login successfully @success","api","Fri May 01 10:07:57 UTC 2026","failed","Fri May 01 10:07:57 UTC 2026","[API - LOGIN] :: Identity Service @regression > Authentication","tests/api/login/login.api.test.js","",""
"","24","login with special characters in email @negative","api","Fri May 01 10:08:08 UTC 2026","failed","Fri May 01 10:08:08 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","24","login with custom invalid data @negative","api","Fri May 01 10:08:19 UTC 2026","failed","Fri May 01 10:08:19 UTC 2026","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","255","login with an invalid email @negative","e2e","Fri May 01 10:08:10 UTC 2026","failed","Fri May 01 10:08:10 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Input Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","24","get global auth token successfully @success","api","Fri May 01 10:07:57 UTC 2026","failed","Fri May 01 10:07:57 UTC 2026","[API - LOGIN] :: Identity Service @regression > Authentication","tests/api/login/login.api.test.js","",""
"","231","login with a password injection @negative","e2e","Fri May 01 10:08:02 UTC 2026","failed","Fri May 01 10:08:03 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","21","login with unicode characters in email @negative","api","Fri May 01 10:08:11 UTC 2026","failed","Fri May 01 10:08:11 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","264","login with an user with sql injection @negative","e2e","Fri May 01 10:08:14 UTC 2026","failed","Fri May 01 10:08:14 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Input Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","22","login with empty data @negative","api","Fri May 01 10:08:03 UTC 2026","failed","Fri May 01 10:08:03 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","28","login with unregistered email @negative","api","Fri May 01 10:08:13 UTC 2026","failed","Fri May 01 10:08:13 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","25","login with invalid credentials @negative","api","Fri May 01 10:08:16 UTC 2026","failed","Fri May 01 10:08:16 UTC 2026","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","22","login with too long email @negative","api","Fri May 01 10:08:13 UTC 2026","failed","Fri May 01 10:08:13 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","239","login with random invalid credentials @negative","e2e","Fri May 01 10:07:59 UTC 2026","failed","Fri May 01 10:07:59 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
