"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","245","login successful @success","e2e","Fri May 22 11:25:45 UTC 2026","failed","Fri May 22 11:25:45 UTC 2026","[E2E - LOGIN] :: Employee Management @regression","tests/e2e/login/login.e2e.test.js","",""
"","26","login with unicode characters in email @negative","api","Fri May 22 11:25:41 UTC 2026","failed","Fri May 22 11:25:41 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","25","login with SQL injection in password @negative","api","Fri May 22 11:25:52 UTC 2026","failed","Fri May 22 11:25:52 UTC 2026","[API - LOGIN] :: Identity Service @regression > Security Tests","tests/api/login/login.api.test.js","",""
"","22","login without email field @negative","api","Fri May 22 11:25:33 UTC 2026","failed","Fri May 22 11:25:33 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","25","login with correct email but wrong password @negative","api","Fri May 22 11:25:47 UTC 2026","failed","Fri May 22 11:25:47 UTC 2026","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","25","login with empty object @negative","api","Fri May 22 11:25:36 UTC 2026","failed","Fri May 22 11:25:36 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","26","login with SQL injection in email @negative","api","Fri May 22 11:25:49 UTC 2026","failed","Fri May 22 11:25:49 UTC 2026","[API - LOGIN] :: Identity Service @regression > Security Tests","tests/api/login/login.api.test.js","",""
"","274","login with a wrong password @negative","e2e","Fri May 22 11:25:49 UTC 2026","failed","Fri May 22 11:25:49 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","25","login with invalid credentials @negative","api","Fri May 22 11:25:47 UTC 2026","failed","Fri May 22 11:25:47 UTC 2026","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","219","login with random invalid credentials @negative","e2e","Fri May 22 11:25:45 UTC 2026","failed","Fri May 22 11:25:45 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","267","login with an unicode @negative","e2e","Fri May 22 11:25:57 UTC 2026","failed","Fri May 22 11:25:57 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Input Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","248","login with an user with sql injection @negative","e2e","Fri May 22 11:26:01 UTC 2026","failed","Fri May 22 11:26:01 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Input Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","25","login with null values @negative","api","Fri May 22 11:25:38 UTC 2026","failed","Fri May 22 11:25:38 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","242","login with a special chars @negative","e2e","Fri May 22 11:25:53 UTC 2026","failed","Fri May 22 11:25:53 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","26","login with empty data @negative","api","Fri May 22 11:25:33 UTC 2026","failed","Fri May 22 11:25:33 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","21","login with too long email @negative","api","Fri May 22 11:25:44 UTC 2026","failed","Fri May 22 11:25:44 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","26","login with very long password @negative","api","Fri May 22 11:25:52 UTC 2026","failed","Fri May 22 11:25:52 UTC 2026","[API - LOGIN] :: Identity Service @regression > Security Tests","tests/api/login/login.api.test.js","",""
"","27","login with custom invalid data @negative","api","Fri May 22 11:25:49 UTC 2026","failed","Fri May 22 11:25:49 UTC 2026","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","20","login with blank data @negative","api","Fri May 22 11:25:30 UTC 2026","failed","Fri May 22 11:25:30 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","23","login without password field @negative","api","Fri May 22 11:25:36 UTC 2026","failed","Fri May 22 11:25:36 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","26","login with unregistered email @negative","api","Fri May 22 11:25:44 UTC 2026","failed","Fri May 22 11:25:44 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","26","login with too short email @negative","api","Fri May 22 11:25:41 UTC 2026","failed","Fri May 22 11:25:41 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","241","login with a long password @negative","e2e","Fri May 22 11:25:53 UTC 2026","failed","Fri May 22 11:25:53 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","21","login successfully @success","api","Fri May 22 11:25:27 UTC 2026","failed","Fri May 22 11:25:28 UTC 2026","[API - LOGIN] :: Identity Service @regression > Authentication","tests/api/login/login.api.test.js","",""
"","22","get global auth token successfully @success","api","Fri May 22 11:25:27 UTC 2026","failed","Fri May 22 11:25:28 UTC 2026","[API - LOGIN] :: Identity Service @regression > Authentication","tests/api/login/login.api.test.js","",""
"","193","login with SQL injection in password @negative","e2e","Fri May 22 11:26:05 UTC 2026","failed","Fri May 22 11:26:05 UTC 2026","[E2E - LOGIN] :: Employee Management @regression","tests/e2e/login/login.e2e.test.js","",""
"","277","login with a password injection @negative","e2e","Fri May 22 11:25:49 UTC 2026","failed","Fri May 22 11:25:49 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","296","login with an invalid email @negative","e2e","Fri May 22 11:25:57 UTC 2026","failed","Fri May 22 11:25:57 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Input Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","26","login with special characters in email @negative","api","Fri May 22 11:25:38 UTC 2026","failed","Fri May 22 11:25:38 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","22","login with invalid email format @negative","api","Fri May 22 11:25:30 UTC 2026","failed","Fri May 22 11:25:30 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","204","login with missing password @negative","e2e","Fri May 22 11:26:01 UTC 2026","failed","Fri May 22 11:26:02 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Password Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
