"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","23","login with empty data @negative","api","Wed Jan 28 09:01:22 UTC 2026","failed","Wed Jan 28 09:01:22 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","233","login with random invalid credentials @negative","e2e","Wed Jan 28 09:01:05 UTC 2026","failed","Wed Jan 28 09:01:05 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","25","login without email field @negative","api","Wed Jan 28 09:01:22 UTC 2026","failed","Wed Jan 28 09:01:22 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","232","login with a password injection @negative","e2e","Wed Jan 28 09:01:09 UTC 2026","failed","Wed Jan 28 09:01:09 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","21","login successfully @success","api","Wed Jan 28 09:01:16 UTC 2026","failed","Wed Jan 28 09:01:17 UTC 2026","[API - LOGIN] :: Identity Service @regression > Authentication","tests/api/login/login.api.test.js","",""
"","25","login with too short email @negative","api","Wed Jan 28 09:01:30 UTC 2026","failed","Wed Jan 28 09:01:30 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","23","login with empty object @negative","api","Wed Jan 28 09:01:25 UTC 2026","failed","Wed Jan 28 09:01:25 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","23","login with custom invalid data @negative","api","Wed Jan 28 09:01:38 UTC 2026","failed","Wed Jan 28 09:01:38 UTC 2026","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","17","login with invalid email format @negative","api","Wed Jan 28 09:01:19 UTC 2026","failed","Wed Jan 28 09:01:19 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","221","login with missing password @negative","e2e","Wed Jan 28 09:01:20 UTC 2026","failed","Wed Jan 28 09:01:20 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Password Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","237","login with an invalid email @negative","e2e","Wed Jan 28 09:01:16 UTC 2026","failed","Wed Jan 28 09:01:16 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Input Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","20","login with very long password @negative","api","Wed Jan 28 09:01:40 UTC 2026","failed","Wed Jan 28 09:01:40 UTC 2026","[API - LOGIN] :: Identity Service @regression > Security Tests","tests/api/login/login.api.test.js","",""
