"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","18","login with invalid email format @negative","api","Fri Dec 26 08:53:36 UTC 2025","failed","Fri Dec 26 08:53:36 UTC 2025","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","288","login successful @success","e2e","Fri Dec 26 08:53:55 UTC 2025","failed","Fri Dec 26 08:53:56 UTC 2025","[E2E - LOGIN] :: Employee Management @regression","tests/e2e/login/login.e2e.test.js","",""
"","20","login with custom invalid data @negative","api","Fri Dec 26 08:53:54 UTC 2025","failed","Fri Dec 26 08:53:54 UTC 2025","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","20","login with invalid credentials @negative","api","Fri Dec 26 08:53:51 UTC 2025","failed","Fri Dec 26 08:53:51 UTC 2025","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","17","login with empty object @negative","api","Fri Dec 26 08:53:41 UTC 2025","failed","Fri Dec 26 08:53:41 UTC 2025","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","167","login with SQL injection in password @negative","e2e","Fri Dec 26 08:54:14 UTC 2025","failed","Fri Dec 26 08:54:14 UTC 2025","[E2E - LOGIN] :: Employee Management @regression","tests/e2e/login/login.e2e.test.js","",""
"","217","login with a special chars @negative","e2e","Fri Dec 26 08:54:03 UTC 2025","failed","Fri Dec 26 08:54:04 UTC 2025","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","19","login with empty data @negative","api","Fri Dec 26 08:53:38 UTC 2025","failed","Fri Dec 26 08:53:38 UTC 2025","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","21","login with null values @negative","api","Fri Dec 26 08:53:43 UTC 2025","failed","Fri Dec 26 08:53:43 UTC 2025","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","230","login with an user with sql injection @negative","e2e","Fri Dec 26 08:54:11 UTC 2025","failed","Fri Dec 26 08:54:11 UTC 2025","[E2E - LOGIN] :: Employee Management @regression > Input Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
