"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","20","login without password field @negative","api","Wed Apr 01 09:48:16 UTC 2026","failed","Wed Apr 01 09:48:16 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","226","login with a special chars @negative","e2e","Wed Apr 01 09:48:24 UTC 2026","failed","Wed Apr 01 09:48:24 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","26","login with SQL injection in password @negative","api","Wed Apr 01 09:48:33 UTC 2026","failed","Wed Apr 01 09:48:33 UTC 2026","[API - LOGIN] :: Identity Service @regression > Security Tests","tests/api/login/login.api.test.js","",""
"","24","login with SQL injection in email @negative","api","Wed Apr 01 09:48:30 UTC 2026","failed","Wed Apr 01 09:48:30 UTC 2026","[API - LOGIN] :: Identity Service @regression > Security Tests","tests/api/login/login.api.test.js","",""
"","24","login with invalid credentials @negative","api","Wed Apr 01 09:48:27 UTC 2026","failed","Wed Apr 01 09:48:27 UTC 2026","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","29","login with too long email @negative","api","Wed Apr 01 09:48:24 UTC 2026","failed","Wed Apr 01 09:48:24 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","22","login with empty data @negative","api","Wed Apr 01 09:48:13 UTC 2026","failed","Wed Apr 01 09:48:14 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","328","login with random invalid credentials @negative","e2e","Wed Apr 01 09:48:16 UTC 2026","failed","Wed Apr 01 09:48:16 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","172","login with SQL injection in password @negative","e2e","Wed Apr 01 09:48:35 UTC 2026","failed","Wed Apr 01 09:48:35 UTC 2026","[E2E - LOGIN] :: Employee Management @regression","tests/e2e/login/login.e2e.test.js","",""
"","23","login with too short email @negative","api","Wed Apr 01 09:48:22 UTC 2026","failed","Wed Apr 01 09:48:22 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","232","login with a wrong password @negative","e2e","Wed Apr 01 09:48:20 UTC 2026","failed","Wed Apr 01 09:48:20 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","246","login with an user with sql injection @negative","e2e","Wed Apr 01 09:48:31 UTC 2026","failed","Wed Apr 01 09:48:32 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Input Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","23","login successfully @success","api","Wed Apr 01 09:48:08 UTC 2026","failed","Wed Apr 01 09:48:08 UTC 2026","[API - LOGIN] :: Identity Service @regression > Authentication","tests/api/login/login.api.test.js","",""
"","284","login successful @success","e2e","Wed Apr 01 09:48:16 UTC 2026","failed","Wed Apr 01 09:48:16 UTC 2026","[E2E - LOGIN] :: Employee Management @regression","tests/e2e/login/login.e2e.test.js","",""
"","22","login with special characters in email @negative","api","Wed Apr 01 09:48:19 UTC 2026","failed","Wed Apr 01 09:48:19 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","239","login with a password injection @negative","e2e","Wed Apr 01 09:48:20 UTC 2026","failed","Wed Apr 01 09:48:20 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","23","login with null values @negative","api","Wed Apr 01 09:48:19 UTC 2026","failed","Wed Apr 01 09:48:19 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","251","login with a long password @negative","e2e","Wed Apr 01 09:48:24 UTC 2026","failed","Wed Apr 01 09:48:24 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","229","login with an invalid email @negative","e2e","Wed Apr 01 09:48:28 UTC 2026","failed","Wed Apr 01 09:48:28 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Input Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","26","login with empty object @negative","api","Wed Apr 01 09:48:16 UTC 2026","failed","Wed Apr 01 09:48:16 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","22","login with unicode characters in email @negative","api","Wed Apr 01 09:48:22 UTC 2026","failed","Wed Apr 01 09:48:22 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","22","login with invalid email format @negative","api","Wed Apr 01 09:48:11 UTC 2026","failed","Wed Apr 01 09:48:11 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","227","login with missing password @negative","e2e","Wed Apr 01 09:48:31 UTC 2026","failed","Wed Apr 01 09:48:32 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Password Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","22","login with unregistered email @negative","api","Wed Apr 01 09:48:24 UTC 2026","failed","Wed Apr 01 09:48:24 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","239","login with an unicode @negative","e2e","Wed Apr 01 09:48:28 UTC 2026","failed","Wed Apr 01 09:48:28 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Input Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","24","login without email field @negative","api","Wed Apr 01 09:48:13 UTC 2026","failed","Wed Apr 01 09:48:14 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","20","login with correct email but wrong password @negative","api","Wed Apr 01 09:48:27 UTC 2026","failed","Wed Apr 01 09:48:27 UTC 2026","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","22","login with blank data @negative","api","Wed Apr 01 09:48:11 UTC 2026","failed","Wed Apr 01 09:48:11 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","25","login with very long password @negative","api","Wed Apr 01 09:48:33 UTC 2026","failed","Wed Apr 01 09:48:33 UTC 2026","[API - LOGIN] :: Identity Service @regression > Security Tests","tests/api/login/login.api.test.js","",""
"","23","get global auth token successfully @success","api","Wed Apr 01 09:48:08 UTC 2026","failed","Wed Apr 01 09:48:08 UTC 2026","[API - LOGIN] :: Identity Service @regression > Authentication","tests/api/login/login.api.test.js","",""
"","23","login with custom invalid data @negative","api","Wed Apr 01 09:48:30 UTC 2026","failed","Wed Apr 01 09:48:30 UTC 2026","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
