"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","23","login with too long email @negative","api","Fri Apr 03 09:31:29 UTC 2026","failed","Fri Apr 03 09:31:29 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","21","login successfully @success","api","Fri Apr 03 09:31:13 UTC 2026","failed","Fri Apr 03 09:31:13 UTC 2026","[API - LOGIN] :: Identity Service @regression > Authentication","tests/api/login/login.api.test.js","",""
"","220","login with a special chars @negative","e2e","Fri Apr 03 09:31:34 UTC 2026","failed","Fri Apr 03 09:31:34 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","21","login without password field @negative","api","Fri Apr 03 09:31:21 UTC 2026","failed","Fri Apr 03 09:31:21 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","22","login with invalid credentials @negative","api","Fri Apr 03 09:31:31 UTC 2026","failed","Fri Apr 03 09:31:31 UTC 2026","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","21","login without email field @negative","api","Fri Apr 03 09:31:18 UTC 2026","failed","Fri Apr 03 09:31:18 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","23","login with custom invalid data @negative","api","Fri Apr 03 09:31:34 UTC 2026","failed","Fri Apr 03 09:31:34 UTC 2026","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","21","get global auth token successfully @success","api","Fri Apr 03 09:31:13 UTC 2026","failed","Fri Apr 03 09:31:13 UTC 2026","[API - LOGIN] :: Identity Service @regression > Authentication","tests/api/login/login.api.test.js","",""
"","22","login with SQL injection in email @negative","api","Fri Apr 03 09:31:34 UTC 2026","failed","Fri Apr 03 09:31:34 UTC 2026","[API - LOGIN] :: Identity Service @regression > Security Tests","tests/api/login/login.api.test.js","",""
"","20","login with correct email but wrong password @negative","api","Fri Apr 03 09:31:31 UTC 2026","failed","Fri Apr 03 09:31:31 UTC 2026","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","22","login with too short email @negative","api","Fri Apr 03 09:31:26 UTC 2026","failed","Fri Apr 03 09:31:26 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","18","login with empty data @negative","api","Fri Apr 03 09:31:18 UTC 2026","failed","Fri Apr 03 09:31:18 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","21","login with very long password @negative","api","Fri Apr 03 09:31:36 UTC 2026","failed","Fri Apr 03 09:31:36 UTC 2026","[API - LOGIN] :: Identity Service @regression > Security Tests","tests/api/login/login.api.test.js","",""
"","229","login with a long password @negative","e2e","Fri Apr 03 09:31:34 UTC 2026","failed","Fri Apr 03 09:31:34 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","23","login with unicode characters in email @negative","api","Fri Apr 03 09:31:26 UTC 2026","failed","Fri Apr 03 09:31:26 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","216","login with an unicode @negative","e2e","Fri Apr 03 09:31:38 UTC 2026","failed","Fri Apr 03 09:31:38 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Input Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","248","login with an invalid email @negative","e2e","Fri Apr 03 09:31:37 UTC 2026","failed","Fri Apr 03 09:31:38 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Input Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","21","login with unregistered email @negative","api","Fri Apr 03 09:31:29 UTC 2026","failed","Fri Apr 03 09:31:29 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","177","login with SQL injection in password @negative","e2e","Fri Apr 03 09:31:44 UTC 2026","failed","Fri Apr 03 09:31:45 UTC 2026","[E2E - LOGIN] :: Employee Management @regression","tests/e2e/login/login.e2e.test.js","",""
"","21","login with SQL injection in password @negative","api","Fri Apr 03 09:31:36 UTC 2026","failed","Fri Apr 03 09:31:36 UTC 2026","[API - LOGIN] :: Identity Service @regression > Security Tests","tests/api/login/login.api.test.js","",""
"","21","login with empty object @negative","api","Fri Apr 03 09:31:21 UTC 2026","failed","Fri Apr 03 09:31:21 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","274","login successful @success","e2e","Fri Apr 03 09:31:26 UTC 2026","failed","Fri Apr 03 09:31:26 UTC 2026","[E2E - LOGIN] :: Employee Management @regression","tests/e2e/login/login.e2e.test.js","",""
"","298","login with random invalid credentials @negative","e2e","Fri Apr 03 09:31:26 UTC 2026","failed","Fri Apr 03 09:31:26 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","256","login with an user with sql injection @negative","e2e","Fri Apr 03 09:31:41 UTC 2026","failed","Fri Apr 03 09:31:41 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Input Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","24","login with special characters in email @negative","api","Fri Apr 03 09:31:23 UTC 2026","failed","Fri Apr 03 09:31:23 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","21","login with null values @negative","api","Fri Apr 03 09:31:23 UTC 2026","failed","Fri Apr 03 09:31:23 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","21","login with invalid email format @negative","api","Fri Apr 03 09:31:15 UTC 2026","failed","Fri Apr 03 09:31:15 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","219","login with a password injection @negative","e2e","Fri Apr 03 09:31:30 UTC 2026","failed","Fri Apr 03 09:31:30 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","22","login with blank data @negative","api","Fri Apr 03 09:31:15 UTC 2026","failed","Fri Apr 03 09:31:15 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","220","login with missing password @negative","e2e","Fri Apr 03 09:31:41 UTC 2026","failed","Fri Apr 03 09:31:41 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Password Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","249","login with a wrong password @negative","e2e","Fri Apr 03 09:31:30 UTC 2026","failed","Fri Apr 03 09:31:30 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
