"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","21","login with empty data @negative","api","Wed Jan 21 08:59:09 UTC 2026","failed","Wed Jan 21 08:59:09 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","238","login with a special chars @negative","e2e","Wed Jan 21 08:59:24 UTC 2026","failed","Wed Jan 21 08:59:24 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","215","login with missing password @negative","e2e","Wed Jan 21 08:59:31 UTC 2026","failed","Wed Jan 21 08:59:31 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Password Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","254","login with a long password @negative","e2e","Wed Jan 21 08:59:24 UTC 2026","failed","Wed Jan 21 08:59:24 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","23","login with very long password @negative","api","Wed Jan 21 08:59:28 UTC 2026","failed","Wed Jan 21 08:59:28 UTC 2026","[API - LOGIN] :: Identity Service @regression > Security Tests","tests/api/login/login.api.test.js","",""
"","22","login with empty object @negative","api","Wed Jan 21 08:59:11 UTC 2026","failed","Wed Jan 21 08:59:11 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","22","get global auth token successfully @success","api","Wed Jan 21 08:59:03 UTC 2026","failed","Wed Jan 21 08:59:03 UTC 2026","[API - LOGIN] :: Identity Service @regression > Authentication","tests/api/login/login.api.test.js","",""
"","24","login with custom invalid data @negative","api","Wed Jan 21 08:59:25 UTC 2026","failed","Wed Jan 21 08:59:25 UTC 2026","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","220","login with a wrong password @negative","e2e","Wed Jan 21 08:59:20 UTC 2026","failed","Wed Jan 21 08:59:20 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","22","login with correct email but wrong password @negative","api","Wed Jan 21 08:59:23 UTC 2026","failed","Wed Jan 21 08:59:23 UTC 2026","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","225","login with an invalid email @negative","e2e","Wed Jan 21 08:59:27 UTC 2026","failed","Wed Jan 21 08:59:27 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Input Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","172","login with SQL injection in password @negative","e2e","Wed Jan 21 08:59:34 UTC 2026","failed","Wed Jan 21 08:59:34 UTC 2026","[E2E - LOGIN] :: Employee Management @regression","tests/e2e/login/login.e2e.test.js","",""
"","226","login with an unicode @negative","e2e","Wed Jan 21 08:59:27 UTC 2026","failed","Wed Jan 21 08:59:28 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Input Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","20","login with blank data @negative","api","Wed Jan 21 08:59:06 UTC 2026","failed","Wed Jan 21 08:59:06 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","26","login with unregistered email @negative","api","Wed Jan 21 08:59:20 UTC 2026","failed","Wed Jan 21 08:59:20 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","21","login with SQL injection in email @negative","api","Wed Jan 21 08:59:25 UTC 2026","failed","Wed Jan 21 08:59:25 UTC 2026","[API - LOGIN] :: Identity Service @regression > Security Tests","tests/api/login/login.api.test.js","",""
"","22","login with unicode characters in email @negative","api","Wed Jan 21 08:59:17 UTC 2026","failed","Wed Jan 21 08:59:17 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","24","login with invalid credentials @negative","api","Wed Jan 21 08:59:23 UTC 2026","failed","Wed Jan 21 08:59:23 UTC 2026","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","26","login with too short email @negative","api","Wed Jan 21 08:59:17 UTC 2026","failed","Wed Jan 21 08:59:17 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","241","login with an user with sql injection @negative","e2e","Wed Jan 21 08:59:31 UTC 2026","failed","Wed Jan 21 08:59:31 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Input Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","23","login with invalid email format @negative","api","Wed Jan 21 08:59:06 UTC 2026","failed","Wed Jan 21 08:59:06 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","21","login without password field @negative","api","Wed Jan 21 08:59:11 UTC 2026","failed","Wed Jan 21 08:59:11 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","217","login successful @success","e2e","Wed Jan 21 08:59:16 UTC 2026","failed","Wed Jan 21 08:59:16 UTC 2026","[E2E - LOGIN] :: Employee Management @regression","tests/e2e/login/login.e2e.test.js","",""
"","238","login with random invalid credentials @negative","e2e","Wed Jan 21 08:59:16 UTC 2026","failed","Wed Jan 21 08:59:16 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","21","login without email field @negative","api","Wed Jan 21 08:59:09 UTC 2026","failed","Wed Jan 21 08:59:09 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","238","login with a password injection @negative","e2e","Wed Jan 21 08:59:20 UTC 2026","failed","Wed Jan 21 08:59:20 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","24","login with SQL injection in password @negative","api","Wed Jan 21 08:59:28 UTC 2026","failed","Wed Jan 21 08:59:28 UTC 2026","[API - LOGIN] :: Identity Service @regression > Security Tests","tests/api/login/login.api.test.js","",""
"","20","login successfully @success","api","Wed Jan 21 08:59:03 UTC 2026","failed","Wed Jan 21 08:59:03 UTC 2026","[API - LOGIN] :: Identity Service @regression > Authentication","tests/api/login/login.api.test.js","",""
"","27","login with too long email @negative","api","Wed Jan 21 08:59:20 UTC 2026","failed","Wed Jan 21 08:59:20 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","26","login with special characters in email @negative","api","Wed Jan 21 08:59:14 UTC 2026","failed","Wed Jan 21 08:59:14 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","20","login with null values @negative","api","Wed Jan 21 08:59:14 UTC 2026","failed","Wed Jan 21 08:59:14 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
