"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","19","login with unicode characters in email @negative","api","Tue Jan 27 09:00:36 UTC 2026","failed","Tue Jan 27 09:00:36 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","21","login with custom invalid data @negative","api","Tue Jan 27 09:00:44 UTC 2026","failed","Tue Jan 27 09:00:44 UTC 2026","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","26","login with SQL injection in email @negative","api","Tue Jan 27 09:00:44 UTC 2026","failed","Tue Jan 27 09:00:44 UTC 2026","[API - LOGIN] :: Identity Service @regression > Security Tests","tests/api/login/login.api.test.js","",""
"","215","login with a wrong password @negative","e2e","Tue Jan 27 09:00:45 UTC 2026","failed","Tue Jan 27 09:00:45 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","22","login with invalid credentials @negative","api","Tue Jan 27 09:00:41 UTC 2026","failed","Tue Jan 27 09:00:42 UTC 2026","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","20","login with very long password @negative","api","Tue Jan 27 09:00:47 UTC 2026","failed","Tue Jan 27 09:00:47 UTC 2026","[API - LOGIN] :: Identity Service @regression > Security Tests","tests/api/login/login.api.test.js","",""
"","25","login with invalid email format @negative","api","Tue Jan 27 09:00:25 UTC 2026","failed","Tue Jan 27 09:00:25 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","19","login with special characters in email @negative","api","Tue Jan 27 09:00:34 UTC 2026","failed","Tue Jan 27 09:00:34 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","225","login successful @success","e2e","Tue Jan 27 09:00:41 UTC 2026","failed","Tue Jan 27 09:00:42 UTC 2026","[E2E - LOGIN] :: Employee Management @regression","tests/e2e/login/login.e2e.test.js","",""
"","224","login with an unicode @negative","e2e","Tue Jan 27 09:00:52 UTC 2026","failed","Tue Jan 27 09:00:53 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Input Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","22","get global auth token successfully @success","api","Tue Jan 27 09:00:23 UTC 2026","failed","Tue Jan 27 09:00:23 UTC 2026","[API - LOGIN] :: Identity Service @regression > Authentication","tests/api/login/login.api.test.js","",""
"","22","login successfully @success","api","Tue Jan 27 09:00:22 UTC 2026","failed","Tue Jan 27 09:00:22 UTC 2026","[API - LOGIN] :: Identity Service @regression > Authentication","tests/api/login/login.api.test.js","",""
