"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","211","login with missing password @negative","e2e","Wed Apr 15 09:58:58 UTC 2026","failed","Wed Apr 15 09:58:58 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Password Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","265","login with a password injection @negative","e2e","Wed Apr 15 09:58:46 UTC 2026","failed","Wed Apr 15 09:58:46 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","21","login with unregistered email @negative","api","Wed Apr 15 09:59:14 UTC 2026","failed","Wed Apr 15 09:59:14 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","239","login with an user with sql injection @negative","e2e","Wed Apr 15 09:58:58 UTC 2026","failed","Wed Apr 15 09:58:58 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Input Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","21","login with too long email @negative","api","Wed Apr 15 09:59:14 UTC 2026","failed","Wed Apr 15 09:59:14 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","26","get global auth token successfully @success","api","Wed Apr 15 09:58:57 UTC 2026","failed","Wed Apr 15 09:58:57 UTC 2026","[API - LOGIN] :: Identity Service @regression > Authentication","tests/api/login/login.api.test.js","",""
"","22","login with custom invalid data @negative","api","Wed Apr 15 09:59:20 UTC 2026","failed","Wed Apr 15 09:59:20 UTC 2026","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","227","login successful @success","e2e","Wed Apr 15 09:58:42 UTC 2026","failed","Wed Apr 15 09:58:42 UTC 2026","[E2E - LOGIN] :: Employee Management @regression","tests/e2e/login/login.e2e.test.js","",""
"","20","login with too short email @negative","api","Wed Apr 15 09:59:12 UTC 2026","failed","Wed Apr 15 09:59:12 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","226","login with random invalid credentials @negative","e2e","Wed Apr 15 09:58:42 UTC 2026","failed","Wed Apr 15 09:58:42 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","18","login with unicode characters in email @negative","api","Wed Apr 15 09:59:12 UTC 2026","failed","Wed Apr 15 09:59:12 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","17","login with very long password @negative","api","Wed Apr 15 09:59:22 UTC 2026","failed","Wed Apr 15 09:59:22 UTC 2026","[API - LOGIN] :: Identity Service @regression > Security Tests","tests/api/login/login.api.test.js","",""
"","211","login with an unicode @negative","e2e","Wed Apr 15 09:58:54 UTC 2026","failed","Wed Apr 15 09:58:54 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Input Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
