"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","21","login with special characters in email @negative","api","Mon Apr 13 10:17:40 UTC 2026","failed","Mon Apr 13 10:17:40 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","286","login with a wrong password @negative","e2e","Mon Apr 13 10:17:48 UTC 2026","failed","Mon Apr 13 10:17:49 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","237","login with missing password @negative","e2e","Mon Apr 13 10:18:00 UTC 2026","failed","Mon Apr 13 10:18:00 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Password Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","26","login with empty object @negative","api","Mon Apr 13 10:17:37 UTC 2026","failed","Mon Apr 13 10:17:37 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","242","login with an user with sql injection @negative","e2e","Mon Apr 13 10:18:00 UTC 2026","failed","Mon Apr 13 10:18:00 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Input Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","21","login with too long email @negative","api","Mon Apr 13 10:17:45 UTC 2026","failed","Mon Apr 13 10:17:45 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","22","login with too short email @negative","api","Mon Apr 13 10:17:43 UTC 2026","failed","Mon Apr 13 10:17:43 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","23","login with unicode characters in email @negative","api","Mon Apr 13 10:17:43 UTC 2026","failed","Mon Apr 13 10:17:43 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","254","login with an invalid email @negative","e2e","Mon Apr 13 10:17:56 UTC 2026","failed","Mon Apr 13 10:17:56 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Input Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","21","login without email field @negative","api","Mon Apr 13 10:17:35 UTC 2026","failed","Mon Apr 13 10:17:35 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","241","login with a long password @negative","e2e","Mon Apr 13 10:17:52 UTC 2026","failed","Mon Apr 13 10:17:53 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","23","login without password field @negative","api","Mon Apr 13 10:17:37 UTC 2026","failed","Mon Apr 13 10:17:37 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","210","login with an unicode @negative","e2e","Mon Apr 13 10:17:56 UTC 2026","failed","Mon Apr 13 10:17:56 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Input Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","284","login with a password injection @negative","e2e","Mon Apr 13 10:17:48 UTC 2026","failed","Mon Apr 13 10:17:49 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","25","login with invalid credentials @negative","api","Mon Apr 13 10:17:48 UTC 2026","failed","Mon Apr 13 10:17:48 UTC 2026","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","220","login with a special chars @negative","e2e","Mon Apr 13 10:17:52 UTC 2026","failed","Mon Apr 13 10:17:53 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","23","get global auth token successfully @success","api","Mon Apr 13 10:17:29 UTC 2026","failed","Mon Apr 13 10:17:29 UTC 2026","[API - LOGIN] :: Identity Service @regression > Authentication","tests/api/login/login.api.test.js","",""
"","20","login with SQL injection in password @negative","api","Mon Apr 13 10:17:54 UTC 2026","failed","Mon Apr 13 10:17:54 UTC 2026","[API - LOGIN] :: Identity Service @regression > Security Tests","tests/api/login/login.api.test.js","",""
"","21","login with correct email but wrong password @negative","api","Mon Apr 13 10:17:48 UTC 2026","failed","Mon Apr 13 10:17:48 UTC 2026","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","24","login with invalid email format @negative","api","Mon Apr 13 10:17:32 UTC 2026","failed","Mon Apr 13 10:17:32 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","23","login with blank data @negative","api","Mon Apr 13 10:17:32 UTC 2026","failed","Mon Apr 13 10:17:32 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","27","login successfully @success","api","Mon Apr 13 10:17:29 UTC 2026","failed","Mon Apr 13 10:17:29 UTC 2026","[API - LOGIN] :: Identity Service @regression > Authentication","tests/api/login/login.api.test.js","",""
"","24","login with custom invalid data @negative","api","Mon Apr 13 10:17:51 UTC 2026","failed","Mon Apr 13 10:17:51 UTC 2026","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","20","login with null values @negative","api","Mon Apr 13 10:17:40 UTC 2026","failed","Mon Apr 13 10:17:40 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","20","login with unregistered email @negative","api","Mon Apr 13 10:17:45 UTC 2026","failed","Mon Apr 13 10:17:45 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","191","login with SQL injection in password @negative","e2e","Mon Apr 13 10:18:03 UTC 2026","failed","Mon Apr 13 10:18:04 UTC 2026","[E2E - LOGIN] :: Employee Management @regression","tests/e2e/login/login.e2e.test.js","",""
