"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","20","login with too short email @negative","api","Tue May 19 11:41:24 UTC 2026","failed","Tue May 19 11:41:24 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","19","login with too long email @negative","api","Tue May 19 11:41:26 UTC 2026","failed","Tue May 19 11:41:26 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","218","login with a long password @negative","e2e","Tue May 19 11:41:20 UTC 2026","failed","Tue May 19 11:41:20 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","242","login with a wrong password @negative","e2e","Tue May 19 11:41:16 UTC 2026","failed","Tue May 19 11:41:16 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","23","login with unregistered email @negative","api","Tue May 19 11:41:26 UTC 2026","failed","Tue May 19 11:41:26 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","21","login with special characters in email @negative","api","Tue May 19 11:41:21 UTC 2026","failed","Tue May 19 11:41:21 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","221","login with random invalid credentials @negative","e2e","Tue May 19 11:41:12 UTC 2026","failed","Tue May 19 11:41:13 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","20","login with SQL injection in email @negative","api","Tue May 19 11:41:31 UTC 2026","failed","Tue May 19 11:41:31 UTC 2026","[API - LOGIN] :: Identity Service @regression > Security Tests","tests/api/login/login.api.test.js","",""
"","22","login with SQL injection in password @negative","api","Tue May 19 11:41:33 UTC 2026","failed","Tue May 19 11:41:33 UTC 2026","[API - LOGIN] :: Identity Service @regression > Security Tests","tests/api/login/login.api.test.js","",""
"","20","login successfully @success","api","Tue May 19 11:41:11 UTC 2026","failed","Tue May 19 11:41:11 UTC 2026","[API - LOGIN] :: Identity Service @regression > Authentication","tests/api/login/login.api.test.js","",""
"","220","login with missing password @negative","e2e","Tue May 19 11:41:27 UTC 2026","failed","Tue May 19 11:41:28 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Password Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","22","login with empty object @negative","api","Tue May 19 11:41:19 UTC 2026","failed","Tue May 19 11:41:19 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","22","login with invalid email format @negative","api","Tue May 19 11:41:14 UTC 2026","failed","Tue May 19 11:41:14 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","214","login with a special chars @negative","e2e","Tue May 19 11:41:20 UTC 2026","failed","Tue May 19 11:41:20 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","22","login with blank data @negative","api","Tue May 19 11:41:14 UTC 2026","failed","Tue May 19 11:41:14 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","22","login with invalid credentials @negative","api","Tue May 19 11:41:28 UTC 2026","failed","Tue May 19 11:41:28 UTC 2026","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","24","login without email field @negative","api","Tue May 19 11:41:16 UTC 2026","failed","Tue May 19 11:41:16 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","238","login with an unicode @negative","e2e","Tue May 19 11:41:24 UTC 2026","failed","Tue May 19 11:41:24 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Input Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","18","get global auth token successfully @success","api","Tue May 19 11:41:11 UTC 2026","failed","Tue May 19 11:41:11 UTC 2026","[API - LOGIN] :: Identity Service @regression > Authentication","tests/api/login/login.api.test.js","",""
"","26","login with null values @negative","api","Tue May 19 11:41:21 UTC 2026","failed","Tue May 19 11:41:21 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","22","login with custom invalid data @negative","api","Tue May 19 11:41:31 UTC 2026","failed","Tue May 19 11:41:31 UTC 2026","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","18","login with unicode characters in email @negative","api","Tue May 19 11:41:24 UTC 2026","failed","Tue May 19 11:41:24 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
