"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","26","login with null values @negative","api","Wed May 20 11:30:09 UTC 2026","failed","Wed May 20 11:30:09 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","19","login with very long password @negative","api","Wed May 20 11:30:23 UTC 2026","failed","Wed May 20 11:30:23 UTC 2026","[API - LOGIN] :: Identity Service @regression > Security Tests","tests/api/login/login.api.test.js","",""
"","27","login without email field @negative","api","Wed May 20 11:30:03 UTC 2026","failed","Wed May 20 11:30:03 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","22","login with empty object @negative","api","Wed May 20 11:30:06 UTC 2026","failed","Wed May 20 11:30:06 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","20","login with special characters in email @negative","api","Wed May 20 11:30:09 UTC 2026","failed","Wed May 20 11:30:09 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","22","login with SQL injection in password @negative","api","Wed May 20 11:30:23 UTC 2026","failed","Wed May 20 11:30:23 UTC 2026","[API - LOGIN] :: Identity Service @regression > Security Tests","tests/api/login/login.api.test.js","",""
"","24","login with SQL injection in email @negative","api","Wed May 20 11:30:20 UTC 2026","failed","Wed May 20 11:30:20 UTC 2026","[API - LOGIN] :: Identity Service @regression > Security Tests","tests/api/login/login.api.test.js","",""
"","21","login with unregistered email @negative","api","Wed May 20 11:30:14 UTC 2026","failed","Wed May 20 11:30:14 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","23","login with too short email @negative","api","Wed May 20 11:30:11 UTC 2026","failed","Wed May 20 11:30:11 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","22","login with too long email @negative","api","Wed May 20 11:30:14 UTC 2026","failed","Wed May 20 11:30:14 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","22","login with custom invalid data @negative","api","Wed May 20 11:30:20 UTC 2026","failed","Wed May 20 11:30:20 UTC 2026","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","28","login with correct email but wrong password @negative","api","Wed May 20 11:30:17 UTC 2026","failed","Wed May 20 11:30:17 UTC 2026","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","21","login with unicode characters in email @negative","api","Wed May 20 11:30:11 UTC 2026","failed","Wed May 20 11:30:11 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","22","get global auth token successfully @success","api","Wed May 20 11:29:58 UTC 2026","failed","Wed May 20 11:29:58 UTC 2026","[API - LOGIN] :: Identity Service @regression > Authentication","tests/api/login/login.api.test.js","",""
"","25","login successfully @success","api","Wed May 20 11:29:58 UTC 2026","failed","Wed May 20 11:29:58 UTC 2026","[API - LOGIN] :: Identity Service @regression > Authentication","tests/api/login/login.api.test.js","",""
"","25","login with blank data @negative","api","Wed May 20 11:30:01 UTC 2026","failed","Wed May 20 11:30:01 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","20","login without password field @negative","api","Wed May 20 11:30:06 UTC 2026","failed","Wed May 20 11:30:06 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","25","login with invalid email format @negative","api","Wed May 20 11:30:01 UTC 2026","failed","Wed May 20 11:30:01 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","24","login with empty data @negative","api","Wed May 20 11:30:03 UTC 2026","failed","Wed May 20 11:30:03 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","38","login with invalid credentials @negative","api","Wed May 20 11:30:17 UTC 2026","failed","Wed May 20 11:30:17 UTC 2026","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
