"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","260","login with a password injection @negative","e2e","Wed Feb 18 09:26:26 UTC 2026","failed","Wed Feb 18 09:26:27 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","22","login with SQL injection in password @negative","api","Wed Feb 18 09:26:40 UTC 2026","failed","Wed Feb 18 09:26:40 UTC 2026","[API - LOGIN] :: Identity Service @regression > Security Tests","tests/api/login/login.api.test.js","",""
"","21","login with too short email @negative","api","Wed Feb 18 09:26:29 UTC 2026","failed","Wed Feb 18 09:26:29 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","236","login with a long password @negative","e2e","Wed Feb 18 09:26:30 UTC 2026","failed","Wed Feb 18 09:26:31 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","201","login with SQL injection in password @negative","e2e","Wed Feb 18 09:26:41 UTC 2026","failed","Wed Feb 18 09:26:42 UTC 2026","[E2E - LOGIN] :: Employee Management @regression","tests/e2e/login/login.e2e.test.js","",""
"","243","login successful @success","e2e","Wed Feb 18 09:26:23 UTC 2026","failed","Wed Feb 18 09:26:23 UTC 2026","[E2E - LOGIN] :: Employee Management @regression","tests/e2e/login/login.e2e.test.js","",""
"","21","login with SQL injection in email @negative","api","Wed Feb 18 09:26:37 UTC 2026","failed","Wed Feb 18 09:26:37 UTC 2026","[API - LOGIN] :: Identity Service @regression > Security Tests","tests/api/login/login.api.test.js","",""
"","22","login with empty data @negative","api","Wed Feb 18 09:26:21 UTC 2026","failed","Wed Feb 18 09:26:21 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","25","login with custom invalid data @negative","api","Wed Feb 18 09:26:37 UTC 2026","failed","Wed Feb 18 09:26:37 UTC 2026","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","21","login with null values @negative","api","Wed Feb 18 09:26:26 UTC 2026","failed","Wed Feb 18 09:26:26 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","266","login with a wrong password @negative","e2e","Wed Feb 18 09:26:26 UTC 2026","failed","Wed Feb 18 09:26:27 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","26","get global auth token successfully @success","api","Wed Feb 18 09:26:16 UTC 2026","failed","Wed Feb 18 09:26:16 UTC 2026","[API - LOGIN] :: Identity Service @regression > Authentication","tests/api/login/login.api.test.js","",""
"","243","login with an invalid email @negative","e2e","Wed Feb 18 09:26:34 UTC 2026","failed","Wed Feb 18 09:26:34 UTC 2026","[E2E - LOGIN] :: Employee Management @regression > Input Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","23","login with too long email @negative","api","Wed Feb 18 09:26:32 UTC 2026","failed","Wed Feb 18 09:26:32 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","22","login with empty object @negative","api","Wed Feb 18 09:26:24 UTC 2026","failed","Wed Feb 18 09:26:24 UTC 2026","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
