"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","19","login with very long password @negative","api","2026-07-06","failed","2026-07-06","[API - LOGIN] :: Identity Service @regression > Security Tests","tests/api/login/login.api.test.js","",""
"","22","get global auth token successfully @success","api","2026-07-06","failed","2026-07-06","[API - LOGIN] :: Identity Service @regression > Authentication","tests/api/login/login.api.test.js","",""
"","21","login with too long email @negative","api","2026-07-06","failed","2026-07-06","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","19","login with unicode characters in email @negative","api","2026-07-06","failed","2026-07-06","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","21","login with special characters in email @negative","api","2026-07-06","failed","2026-07-06","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","348","login with an user with sql injection @negative","e2e","2026-07-06","failed","2026-07-06","[E2E - LOGIN] :: Employee Management @regression > Input Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","20","login with too short email @negative","api","2026-07-06","failed","2026-07-06","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","25","login without email field @negative","api","2026-07-06","failed","2026-07-06","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","20","login with empty data @negative","api","2026-07-06","failed","2026-07-06","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","24","login with invalid credentials @negative","api","2026-07-06","failed","2026-07-06","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","25","login with invalid email format @negative","api","2026-07-06","failed","2026-07-06","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","24","login with correct email but wrong password @negative","api","2026-07-06","failed","2026-07-06","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","20","login with null values @negative","api","2026-07-06","failed","2026-07-06","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","294","login with a long password @negative","e2e","2026-07-06","failed","2026-07-06","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","366","login with a password injection @negative","e2e","2026-07-06","failed","2026-07-06","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","233","login with SQL injection in password @negative","e2e","2026-07-06","failed","2026-07-06","[E2E - LOGIN] :: Employee Management @regression","tests/e2e/login/login.e2e.test.js","",""
"","24","login with blank data @negative","api","2026-07-06","failed","2026-07-06","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","23","login with empty object @negative","api","2026-07-06","failed","2026-07-06","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","23","login with custom invalid data @negative","api","2026-07-06","failed","2026-07-06","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","282","login with an invalid email @negative","e2e","2026-07-06","failed","2026-07-06","[E2E - LOGIN] :: Employee Management @regression > Input Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","277","login with random invalid credentials @negative","e2e","2026-07-06","failed","2026-07-06","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","322","login with a special chars @negative","e2e","2026-07-06","failed","2026-07-06","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","19","login with SQL injection in password @negative","api","2026-07-06","failed","2026-07-06","[API - LOGIN] :: Identity Service @regression > Security Tests","tests/api/login/login.api.test.js","",""
"","27","login without password field @negative","api","2026-07-06","failed","2026-07-06","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","23","login with SQL injection in email @negative","api","2026-07-06","failed","2026-07-06","[API - LOGIN] :: Identity Service @regression > Security Tests","tests/api/login/login.api.test.js","",""
"","22","login with unregistered email @negative","api","2026-07-06","failed","2026-07-06","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","320","login with an unicode @negative","e2e","2026-07-06","failed","2026-07-06","[E2E - LOGIN] :: Employee Management @regression > Input Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","280","login with a wrong password @negative","e2e","2026-07-06","failed","2026-07-06","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","318","login with missing password @negative","e2e","2026-07-06","failed","2026-07-06","[E2E - LOGIN] :: Employee Management @regression > Password Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","335","login successful @success","e2e","2026-07-06","failed","2026-07-06","[E2E - LOGIN] :: Employee Management @regression","tests/e2e/login/login.e2e.test.js","",""
"","29","login successfully @success","api","2026-07-06","failed","2026-07-06","[API - LOGIN] :: Identity Service @regression > Authentication","tests/api/login/login.api.test.js","",""
