"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","20","login with custom invalid data @negative","api","2026-09-08","failed","2026-09-08","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","14","login with SQL injection in email @negative","api","2026-09-08","failed","2026-09-08","[API - LOGIN] :: Identity Service @regression > Security Tests","tests/api/login/login.api.test.js","",""
"","17","login with invalid email format @negative","api","2026-09-08","failed","2026-09-08","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","15","login with too long email @negative","api","2026-09-08","failed","2026-09-08","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","14","login with unicode characters in email @negative","api","2026-09-08","failed","2026-09-08","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","263","login with a wrong password @negative","e2e","2026-09-08","failed","2026-09-08","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","207","login successful @success","e2e","2026-09-08","failed","2026-09-08","[E2E - LOGIN] :: Employee Management @regression","tests/e2e/login/login.e2e.test.js","",""
"","250","login with a long password @negative","e2e","2026-09-08","failed","2026-09-08","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","12","login with too short email @negative","api","2026-09-08","failed","2026-09-08","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","16","login with blank data @negative","api","2026-09-08","failed","2026-09-08","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","270","login with an invalid email @negative","e2e","2026-09-08","failed","2026-09-08","[E2E - LOGIN] :: Employee Management @regression > Input Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","234","login with an unicode @negative","e2e","2026-09-08","failed","2026-09-08","[E2E - LOGIN] :: Employee Management @regression > Input Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","17","login successfully @success","api","2026-09-08","failed","2026-09-08","[API - LOGIN] :: Identity Service @regression > Authentication","tests/api/login/login.api.test.js","",""
"","15","login with SQL injection in password @negative","api","2026-09-08","failed","2026-09-08","[API - LOGIN] :: Identity Service @regression > Security Tests","tests/api/login/login.api.test.js","",""
"","14","login with null values @negative","api","2026-09-08","failed","2026-09-08","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","167","login with SQL injection in password @negative","e2e","2026-09-08","failed","2026-09-08","[E2E - LOGIN] :: Employee Management @regression","tests/e2e/login/login.e2e.test.js","",""
"","17","login with invalid credentials @negative","api","2026-09-08","failed","2026-09-08","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","13","login with special characters in email @negative","api","2026-09-08","failed","2026-09-08","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","19","get global auth token successfully @success","api","2026-09-08","failed","2026-09-08","[API - LOGIN] :: Identity Service @regression > Authentication","tests/api/login/login.api.test.js","",""
"","220","login with a password injection @negative","e2e","2026-09-08","failed","2026-09-08","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","17","login with unregistered email @negative","api","2026-09-08","failed","2026-09-08","[API - LOGIN] :: Identity Service @regression > Input Format Tests","tests/api/login/login.api.test.js","",""
"","14","login with very long password @negative","api","2026-09-08","failed","2026-09-08","[API - LOGIN] :: Identity Service @regression > Security Tests","tests/api/login/login.api.test.js","",""
"","241","login with random invalid credentials @negative","e2e","2026-09-08","failed","2026-09-08","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
"","239","login with missing password @negative","e2e","2026-09-08","failed","2026-09-08","[E2E - LOGIN] :: Employee Management @regression > Password Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","12","login with empty data @negative","api","2026-09-08","failed","2026-09-08","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","15","login with empty object @negative","api","2026-09-08","failed","2026-09-08","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","14","login without email field @negative","api","2026-09-08","failed","2026-09-08","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","254","login with an user with sql injection @negative","e2e","2026-09-08","failed","2026-09-08","[E2E - LOGIN] :: Employee Management @regression > Input Validation Errors @negative","tests/e2e/login/login.e2e.test.js","",""
"","13","login with correct email but wrong password @negative","api","2026-09-08","failed","2026-09-08","[API - LOGIN] :: Identity Service @regression > Credential Validation","tests/api/login/login.api.test.js","",""
"","13","login without password field @negative","api","2026-09-08","failed","2026-09-08","[API - LOGIN] :: Identity Service @regression > Input Validation - Missing Fields","tests/api/login/login.api.test.js","",""
"","249","login with a special chars @negative","e2e","2026-09-08","failed","2026-09-08","[E2E - LOGIN] :: Employee Management @regression > Invalid Credentials @negative","tests/e2e/login/login.e2e.test.js","",""
